accuracy,bal_accuracy,macro_f1,weighted_f1
0.9399418507030055,0.6294757791544628,0.7086488750427494,0.9277228665669731
0.9392878920437976,0.6262656857585057,0.7052639895773246,0.9269057530558276
0.9393188225209222,0.6302827635837874,0.7108070782435971,0.9269948543457341
0.9402290622763063,0.6316478045238744,0.7111349729535895,0.9280683611337536
0.9393630089168147,0.6284769263173493,0.7069930488106053,0.9269027925150201
0.9399285947842378,0.6295367115300429,0.7091502953747398,0.9277742935715924
0.9391288210185847,0.6299309029315536,0.7088190757917484,0.9267467339158308
0.9403085977889127,0.6314023781142304,0.7117548452140328,0.9283397894857172
0.9395044053836705,0.631330346108234,0.7106363593039807,0.9271929544172794
0.9393055666021545,0.6267497566893468,0.7057519549744125,0.9268573207413155
0.9390890532622816,0.6275954081177505,0.7078648182575423,0.9267779548376542
0.9393364970792792,0.6322191578564106,0.7108120735394003,0.9269397229272223
0.9387488180139099,0.6265946030523645,0.7057105367638983,0.9261940254459846
0.939606034094223,0.6345498244598652,0.7136470389286927,0.9273184323966431
0.9400567353323259,0.6345908741164522,0.7119770840407763,0.9278876775727678
0.9391067278206385,0.6294067738017537,0.7080521907956736,0.9266207667217867
0.9395795222566876,0.6303273218627999,0.71098647751913,0.9273244409280728
0.939349752998047,0.6255799590874497,0.7048732609462515,0.9270047077710469
0.9400744098906828,0.6296958990036051,0.7078359954989712,0.9278725292756458
0.9391818446936557,0.6265895051439665,0.7063720687565337,0.9269261615044019
0.9394690562669565,0.6352366210774018,0.7125528466932147,0.9271728665114435
0.9392216124499589,0.628379893836363,0.7062327806947764,0.9269139214189589
0.9400081302968442,0.630306665694731,0.7080549430646743,0.9275952345156613
0.9403616214639837,0.6287409963849055,0.7064557310450323,0.9282464272460107
0.9392657988458514,0.6260052044880907,0.7063742402253019,0.9270055717633863
0.9394646376273673,0.6275582499123677,0.705815130703936,0.9270362803692856
0.9391332396581741,0.628797167085316,0.7083892608798087,0.9268164562095205
0.9396148713734016,0.6327695740449889,0.7091297696541867,0.9272428834476276
0.9394027766731179,0.6276932641977001,0.7076412010904781,0.927177993719156
0.9397916169569713,0.6314178146408649,0.7098169925169915,0.9275371273652027
0.9388592840036409,0.6314500461913966,0.7079963137919297,0.9260811492409895
0.9393055666021545,0.627770990902812,0.7063294592876154,0.9267517884299448
0.9393188225209222,0.6172660794158917,0.6981550474352088,0.9269392939843987
0.9386560265825358,0.629379692162597,0.7083712357218969,0.9261561823115434
0.9398358033528638,0.638243321495926,0.7157653965374556,0.9275226335186282
0.9391332396581741,0.6295035933485712,0.709505998085015,0.9267691382088954
0.9395927781754554,0.6312450961332468,0.7097940473021449,0.9274494104960154
0.9401009217282184,0.6311733981951523,0.710107371673682,0.9279285783832868
0.9387885857702131,0.6294891466856434,0.7098637249335538,0.9263143619245999
0.9389564940746044,0.6260546682175734,0.7047473117061726,0.9263831246146415
